 ListingID,Link,Host ID,Listing Type,lat,lng,Bedrooms,Bathrooms,Base Guests,Star Rating,Reviews,Price,Occupancy,Revenue,Active Nights,Min Stay,Booking Window,LOS,Dynamic Pricing,Professionally Managed,Beachfront,Hottub,Kitchen,Pets Allowed,Pool,EV Charger,new_listing,id
17745308,https://www.airbnb.com/rooms/17745308,12095148,Entire rental unit,43.68035,-70.29183,1,1.0,2,4.56,221,75.0,58.0,12158.0,301.0,1,21.0,2.0,None,Moderate,No,No,No,Yes,No,No,0,220
18004291,https://www.airbnb.com/rooms/18004291,23641667,Entire rental unit,43.64937,-70.25924,1,1.0,2,4.76,626,129.0,83.0,36890.0,353.0,1,37.0,1.0,Low,Small,No,No,Yes,No,No,No,0,221
18032300,https://www.airbnb.com/rooms/18032300,17130600,Entire guest suite,43.5022532686,-70.3878568473,1,1.0,2,4.94,87,175.0,81.0,43610.0,300.0,2,24.5,3.0,None,Small,No,No,Yes,No,No,No,0,222
18224932,https://www.airbnb.com/rooms/18224932,125867706,Entire rental unit,43.65132,-70.27259,1,1.0,2,4.99,286,160.0,86.0,40450.0,309.0,3,109.0,3.0,None,Individual,No,No,Yes,No,No,No,0,223
18240565,https://www.airbnb.com/rooms/18240565,75979467,Entire condo,43.51221,-70.37712,1,1.0,4,4.86,66,150.0,71.0,57057.0,360.0,4,77.0,3.0,Low,Small,Yes,No,Yes,No,No,No,0,224
18284128,https://www.airbnb.com/rooms/18284128,26877805,Entire loft,43.80086,-70.18863,1,1.0,4,4.7,47,189.0,57.0,16314.0,176.0,1,13.0,3.0,Moderate,Individual,No,No,Yes,Yes,No,Yes,0,225
18288489,https://www.airbnb.com/rooms/18288489,78539376,Entire rental unit,43.65436,-70.28297,1,1.0,2,4.81,323,90.0,81.0,24626.0,361.0,2,86.0,2.0,High,Individual,No,No,No,No,No,No,0,226
18409224,https://www.airbnb.com/rooms/18409224,127551859,Entire rental unit,43.76704,-70.0051,1,1.0,4,4.82,230,125.0,54.0,20905.0,311.0,2,53.0,2.0,None,Individual,Yes,No,Yes,Yes,No,No,0,227
18413016,https://www.airbnb.com/rooms/18413016,12007598,Entire condo,43.64711,-70.26707,1,1.0,2,5.0,2,80.0,67.0,4200.0,58.0,30,14.0,23.5,None,Small,No,No,Yes,Yes,No,No,0,228
18703370,https://www.airbnb.com/rooms/18703370,130002495,Entire guest suite,43.6725,-70.27802,1,1.0,2,4.99,74,200.0,46.0,51400.0,365.0,2,51.0,3.0,None,Individual,No,No,Yes,No,No,No,0,229
18715957,https://www.airbnb.com/rooms/18715957,88578589,Entire rental unit,43.65627,-70.27328,1,1.0,4,4.78,761,1141.0,84.0,42140.0,310.0,1,15.0,2.0,None,Small,No,No,Yes,No,No,No,0,230
18824360,https://www.airbnb.com/rooms/18824360,942025,Entire rental unit,43.66847,-70.24889,1,1.0,4,4.9,313,171.0,84.0,53724.0,357.0,2,52.0,3.0,High,Small,No,No,Yes,No,No,No,0,231
18960440,https://www.airbnb.com/rooms/18960440,75183946,Entire rental unit,43.60924,-70.4006,1,1.0,2,4.9,91,150.0,92.0,21440.0,163.0,2,33.0,4.0,Moderate,Individual,No,No,Yes,No,No,No,0,232
18998268,https://www.airbnb.com/rooms/18998268,132535578,Entire home,43.62909,-70.65863,1,1.0,6,4.98,343,139.0,98.0,47272.0,342.0,1,91.5,3.0,None,Individual,No,No,Yes,No,No,No,0,233
19049280,https://www.airbnb.com/rooms/19049280,95314342,Entire guest suite,43.64542,-70.26877,1,1.0,2,4.99,229,220.0,76.0,36480.0,250.0,2,20.0,4.0,Moderate,Individual,No,No,Yes,No,Yes,No,0,234
19114622,https://www.airbnb.com/rooms/19114622,128386581,Entire guest suite,43.68006,-70.35868,1,1.0,3,4.84,262,99.0,71.0,17548.0,241.0,2,27.0,3.0,None,Individual,No,No,Yes,No,No,No,0,235
19154643,https://www.airbnb.com/rooms/19154643,110463731,Entire rental unit,43.66911,-70.2486,1,1.0,2,4.73,222,124.0,82.0,25104.0,317.0,7,46.0,7.0,None,Individual,No,No,Yes,No,No,No,0,236
19228334,https://www.airbnb.com/rooms/19228334,141415220,Entire rental unit,43.83554,-70.42212,1,1.0,4,4.88,465,200.0,60.0,34508.0,355.0,1,24.0,2.0,None,Small,No,No,Yes,No,No,No,0,237
